ID,Src,Dst,TimeCreated,TimeDelivered,Log
5afe3f2c-1480-4584-96e1-f8983ca602dd,s13,s21,0.00045068968672534737,81.26962651593833,"[[0.00045068968672534737, 's13', 'ARRIVED'], [0.00045068968672534737, 's13', 'PROCESSING'], [2.0004506896867253, 's13', 'SENT'], [14.185687659068979, 's9', 'ARRIVED'], [20, 's9', 'PROCESSING'], [22, 's9', 'SENT'], [45.78570999570961, 's17', 'ARRIVED'], [62, 's17', 'PROCESSING'], [63, 's17', 'SENT'], [80.26962651593833, 's21', 'ARRIVED'], [80.26962651593833, 's21', 'PROCESSING'], [81.26962651593833, 's21', 'SENT']]"
de83342e-f985-4d77-bc2b-9f4b012eedaf,s5,s7,0.001612342225568053,39.0,"[[0.001612342225568053, 's5', 'ARRIVED'], [0.001612342225568053, 's5', 'PROCESSING'], [2.001612342225568, 's5', 'SENT'], [5.500183479132748, 'c2', 'ARRIVED'], [5.500183479132748, 'c2', 'PROCESSING'], [6.500183479132748, 'c2', 'SENT'], [15.500183479132748, 's16', 'ARRIVED'], [15.500183479132748, 's16', 'PROCESSING'], [16.500183479132748, 's16', 'SENT'], [25.336472292882554, 's7', 'ARRIVED'], [37, 's7', 'PROCESSING'], [39, 's7', 'SENT']]"
8c30a3cb-a652-42ed-b36e-23a1efe9f94c,s12,s4,0.0028620830667605013,59.033888078220755,"[[0.0028620830667605013, 's12', 'ARRIVED'], [0.0028620830667605013, 's12', 'PROCESSING'], [1.0028620830667605, 's12', 'SENT'], [7.599831084055017, 's0', 'ARRIVED'], [7.599831084055017, 's0', 'PROCESSING'], [8.599831084055017, 's0', 'SENT'], [32.237089808365674, 's17', 'ARRIVED'], [34, 's17', 'PROCESSING'], [35, 's17', 'SENT'], [58.033888078220755, 's4', 'ARRIVED'], [58.033888078220755, 's4', 'PROCESSING'], [59.033888078220755, 's4', 'SENT']]"
62de1466-2d24-47c0-8f2a-b23548a7da27,s8,s4,0.005980123849222085,77.03388807822076,"[[0.005980123849222085, 's8', 'ARRIVED'], [0.005980123849222085, 's8', 'PROCESSING'], [1.005980123849222, 's8', 'SENT'], [11.436703972173461, 's9', 'ARRIVED'], [15, 's9', 'PROCESSING'], [17, 's9', 'SENT'], [40.78570999570961, 's17', 'ARRIVED'], [52, 's17', 'PROCESSING'], [53, 's17', 'SENT'], [76.03388807822076, 's4', 'ARRIVED'], [76.03388807822076, 's4', 'PROCESSING'], [77.03388807822076, 's4', 'SENT']]"
6a67a1ce-172a-477e-bb7b-d19402519381,s7,s20,0.010734893603900453,70.00739504715217,"[[0.010734893603900453, 's7', 'ARRIVED'], [0.010734893603900453, 's7', 'PROCESSING'], [2.0107348936039005, 's7', 'SENT'], [23.05544919434935, 's3', 'ARRIVED'], [23.05544919434935, 's3', 'PROCESSING'], [24.05544919434935, 's3', 'SENT'], [31.43108476018366, 's17', 'ARRIVED'], [32, 's17', 'PROCESSING'], [33, 's17', 'SENT'], [56.637258724310655, 's0', 'ARRIVED'], [56.637258724310655, 's0', 'PROCESSING'], [57.637258724310655, 's0', 'SENT'], [69.00739504715217, 's20', 'ARRIVED'], [69.00739504715217, 's20', 'PROCESSING'], [70.00739504715217, 's20', 'SENT']]"
c582b5a7-a15d-45cd-b530-50d54f718514,s8,s14,0.012438579171220265,75.18112367179796,"[[0.012438579171220265, 's8', 'ARRIVED'], [0.012438579171220265, 's8', 'PROCESSING'], [1.0124385791712203, 's8', 'SENT'], [11.44316242749546, 's9', 'ARRIVED'], [15, 's9', 'PROCESSING'], [17, 's9', 'SENT'], [40.78570999570961, 's17', 'ARRIVED'], [52, 's17', 'PROCESSING'], [53, 's17', 'SENT'], [74.18112367179796, 's14', 'ARRIVED'], [74.18112367179796, 's14', 'PROCESSING'], [75.18112367179796, 's14', 'SENT']]"
19837b29-50bf-4512-a539-8d98d33908d2,s14,s21,0.013145751994350974,23.13375180390489,"[[0.013145751994350974, 's14', 'ARRIVED'], [0.013145751994350974, 's14', 'PROCESSING'], [1.013145751994351, 's14', 'SENT'], [22.13375180390489, 's21', 'ARRIVED'], [22.13375180390489, 's21', 'PROCESSING'], [23.13375180390489, 's21', 'SENT']]"
52100868-b520-450e-aa09-73fb655318b1,s14,s17,0.013776003752918431,23.194899675550882,"[[0.013776003752918431, 's14', 'ARRIVED'], [0.013776003752918431, 's14', 'PROCESSING'], [1.0137760037529184, 's14', 'SENT'], [22.194899675550882, 's17', 'ARRIVED'], [22.194899675550882, 's17', 'PROCESSING'], [23.194899675550882, 's17', 'SENT']]"
1853ae12-ea3e-4ccf-9806-2ce95ff6e0d8,s14,s24,0.01540047921669263,44.50195603018356,"[[0.01540047921669263, 's14', 'ARRIVED'], [0.01540047921669263, 's14', 'PROCESSING'], [1.0154004792166926, 's14', 'SENT'], [22.13600653112723, 's21', 'ARRIVED'], [22.13600653112723, 's21', 'PROCESSING'], [23.13600653112723, 's21', 'SENT'], [42.50195603018356, 's24', 'ARRIVED'], [42.50195603018356, 's24', 'PROCESSING'], [44.50195603018356, 's24', 'SENT']]"
934245cd-ebb2-466a-9c23-6493b3a2f8f1,s19,s20,0.017987605078772617,86.00739504715217,"[[0.017987605078772617, 's19', 'ARRIVED'], [0.017987605078772617, 's19', 'PROCESSING'], [2.0179876050787726, 's19', 'SENT'], [23.0522453766285, 'c0', 'ARRIVED'], [23.0522453766285, 'c0', 'PROCESSING'], [25.0522453766285, 'c0', 'SENT'], [38.904321033366735, 's17', 'ARRIVED'], [48, 's17', 'PROCESSING'], [49, 's17', 'SENT'], [72.63725872431066, 's0', 'ARRIVED'], [72.63725872431066, 's0', 'PROCESSING'], [73.63725872431066, 's0', 'SENT'], [85.00739504715217, 's20', 'ARRIVED'], [85.00739504715217, 's20', 'PROCESSING'], [86.00739504715217, 's20', 'SENT']]"
807a7bb7-4b83-4375-aeb6-41c234d933e4,s5,s15,0.018126027546091716,145.97776404339538,"[[0.018126027546091716, 's5', 'ARRIVED'], [0.018126027546091716, 's5', 'PROCESSING'], [2.0181260275460917, 's5', 'SENT'], [14.018126027546092, 's14', 'ARRIVED'], [14.018126027546092, 's14', 'PROCESSING'], [15.018126027546092, 's14', 'SENT'], [36.19924969934405, 's17', 'ARRIVED'], [42, 's17', 'PROCESSING'], [43, 's17', 'SENT'], [66.78570999570961, 's9', 'ARRIVED'], [125, 's9', 'PROCESSING'], [127, 's9', 'SENT'], [144.97776404339538, 's15', 'ARRIVED'], [144.97776404339538, 's15', 'PROCESSING'], [145.97776404339538, 's15', 'SENT']]"
4b3a5076-5652-4cc7-a8e0-6dc240be81f8,s20,s13,0.02115029975280125,29.2212435830102,"[[0.02115029975280125, 's20', 'ARRIVED'], [0.02115029975280125, 's20', 'PROCESSING'], [1.0211502997528012, 's20', 'SENT'], [8.821150299752802, 'c3', 'ARRIVED'], [8.821150299752802, 'c3', 'PROCESSING'], [9.821150299752802, 'c3', 'SENT'], [23.2212435830102, 'c4', 'ARRIVED'], [23.2212435830102, 'c4', 'PROCESSING'], [24.2212435830102, 'c4', 'SENT'], [27.2212435830102, 's13', 'ARRIVED'], [27.2212435830102, 's13', 'PROCESSING'], [29.2212435830102, 's13', 'SENT']]"
9c4c0cc3-0e2a-440e-8b8a-96cd63a4968a,s12,s21,0.021266111952919164,53.26962651593833,"[[0.021266111952919164, 's12', 'ARRIVED'], [0.021266111952919164, 's12', 'PROCESSING'], [1.0212661119529192, 's12', 'SENT'], [7.618235112941177, 's0', 'ARRIVED'], [7.618235112941177, 's0', 'PROCESSING'], [8.618235112941177, 's0', 'SENT'], [32.255493837251834, 's17', 'ARRIVED'], [34, 's17', 'PROCESSING'], [35, 's17', 'SENT'], [52.26962651593833, 's21', 'ARRIVED'], [52.26962651593833, 's21', 'PROCESSING'], [53.26962651593833, 's21', 'SENT']]"
b89e085f-1703-454a-9780-b6d3f299f036,s20,s8,0.026136323345057555,31.49041351194878,"[[0.026136323345057555, 's20', 'ARRIVED'], [0.026136323345057555, 's20', 'PROCESSING'], [1.0261363233450576, 's20', 'SENT'], [8.826136323345057, 'c3', 'ARRIVED'], [8.826136323345057, 'c3', 'PROCESSING'], [9.826136323345057, 'c3', 'SENT'], [23.226229606602452, 'c4', 'ARRIVED'], [23.226229606602452, 'c4', 'PROCESSING'], [24.226229606602452, 'c4', 'SENT'], [30.49041351194878, 's8', 'ARRIVED'], [30.49041351194878, 's8', 'PROCESSING'], [31.49041351194878, 's8', 'SENT']]"
9b58094c-7b05-4fe3-8152-a72373ae9976,s9,s10,0.03437963595195637,26.0,"[[0.03437963595195637, 's9', 'ARRIVED'], [0.03437963595195637, 's9', 'PROCESSING'], [2.0343796359519564, 's9', 'SENT'], [20.171634113959374, 's10', 'ARRIVED'], [24, 's10', 'PROCESSING'], [26, 's10', 'SENT']]"
d01c8d48-bd3c-4580-a9e1-6821072cd78a,s24,s4,0.03569528002491262,22.118671987027415,"[[0.03569528002491262, 's24', 'ARRIVED'], [0.03569528002491262, 's24', 'PROCESSING'], [2.0356952800249126, 's24', 'SENT'], [21.118671987027415, 's4', 'ARRIVED'], [21.118671987027415, 's4', 'PROCESSING'], [22.118671987027415, 's4', 'SENT']]"
0a9f78d6-37b1-40c3-89fb-40fba4c362ab,s16,s24,0.04231456932573652,48.0,"[[0.04231456932573652, 's16', 'ARRIVED'], [0.04231456932573652, 's16', 'PROCESSING'], [1.0423145693257365, 's16', 'SENT'], [9.878603383075545, 's7', 'ARRIVED'], [27, 's7', 'PROCESSING'], [29, 's7', 'SENT'], [45.951696080333676, 's24', 'ARRIVED'], [46, 's24', 'PROCESSING'], [48, 's24', 'SENT']]"
